param1,param2
1.26067,0.51587
1.36483,0.42126
1.42803,0.47682
1.3845,0.43991
1.28058,0.47958
1.41866,0.43309
1.58185,0.41494
1.25695,0.67643
1.26656,0.46546
1.30746,0.58307
1.55499,0.43745
1.5794,0.49009
1.48922,0.40766
1.4147,0.50664
1.46505,0.46781
1.35721,0.43215
1.42287,0.44317
1.44228,0.48183
1.25531,0.62215
1.26496,0.40518
1.38959,0.41332
1.38777,0.40939
1.35851,0.424
1.51441,0.41345
1.32778,0.39692
1.3004,0.43702
1.3405,0.44429
1.45527,0.39283
1.44639,0.37982
1.38976,0.45741
1.33636,0.4624
1.38346,0.48724
1.46184,0.50032
1.51439,0.31338
1.11592,0.57295
1.50729,0.39481
1.71863,0.36342
1.08868,0.51095
1.01092,0.68193
1.38426,0.50653
1.12631,0.53865
1.51707,0.36268
1.37197,0.4629
1.28451,0.47123
1.42618,0.4236
1.34579,0.44496
1.29511,0.50706
1.44569,0.41054
1.45996,0.39258
1.34688,0.46084
1.19319,0.62044
1.39509,0.44212
1.43501,0.45281
1.53639,0.64787
1.40456,0.41011
1.37602,0.50446
1.57916,0.52268
1.29129,0.33293
1.51677,0.49862
1.3379,0.36606
1.42456,0.5766
1.17514,0.51391
1.44689,0.33225
1.38035,0.48967
1.3981,0.32988
1.52248,0.64009
1.33712,0.35036
1.46292,0.5983
1.25321,0.3924
1.51307,0.4751
1.38529,0.34509
1.37979,0.49394
1.48895,0.37914
1.36189,0.43967
1.36591,0.49396
1.40161,0.40846
1.16784,0.44836
1.49935,0.32281
1.40762,0.47397
1.35561,0.5186
1.51926,0.3992
1.33043,0.61438
1.25977,0.56615
1.54949,0.32513
1.23583,0.61201
1.53186,0.41145
1.43131,0.51055
1.05292,0.54885
1.60506,0.40027
1.27331,0.50256
1.44816,0.58919
1.29592,0.47415
1.48979,0.50214
1.49467,0.47763
1.37147,0.44719
1.50743,0.36475
1.41938,0.42566
1.48514,0.46288
1.37085,0.37643
1.41203,0.39415
1.39887,0.46371
1.44514,0.43559
1.43976,0.49377
1.37758,0.38351
1.43368,0.42642
1.44385,0.39605
1.28061,0.46299
1.55212,0.36182
1.31322,0.4353
1.41314,0.40273
1.42863,0.53644
1.2988,0.46096
1.45564,0.47441
1.3451,0.39258
1.37259,0.40483
1.26099,0.43373
1.2866,0.48429
1.27336,0.54092
1.29916,0.53553
1.38142,0.31752
1.4286,0.38663
1.41533,0.51146
1.40222,0.38697
1.42739,0.40884
1.30962,0.52445
1.48675,0.48756
1.5378,0.45186
1.45911,0.36533
1.34244,0.4823
1.53649,0.39834
1.23048,0.48986
1.49275,0.56964
1.43014,0.40416
1.24021,0.48409
1.46685,0.38932
1.3355,0.4237
1.49153,0.49666
1.41244,0.41406
1.35301,0.4257
1.41976,0.37962
1.46532,0.38013
1.46191,0.42084
1.37497,0.48276
1.4495,0.48138
1.22602,0.4057
1.60992,0.47312
1.48463,0.39134
1.30168,0.44308
1.53971,0.37313
1.23802,0.50258
1.44249,0.40805
1.38613,0.48766
1.57732,0.56688
1.29239,0.36972
1.54251,0.52934
1.46759,0.47182
1.37191,0.42583
1.53112,0.45373
1.19909,0.48853
1.28013,0.39736
1.45808,0.46685
1.30825,0.46377
1.47823,0.44747
1.20263,0.4448
1.35676,0.47354
1.39745,0.44364
1.27341,0.52621
1.42456,0.54743
1.27694,0.48964
1.59268,0.43914
1.18801,0.49398
1.56941,0.35556
1.48247,0.53885
1.56848,0.41647
1.3825,0.3469
1.32305,0.52638
1.44073,0.33784
1.22453,0.60609
1.35499,0.41677
1.50789,0.35384
1.23261,0.54991
1.28835,0.56056
1.45205,0.44802
1.403,0.62697
1.56504,0.43538
1.55726,0.48749
0.9591,0.64512
1.16031,0.51133
1.57484,0.4686
1.26602,0.56929
1.41754,0.40945
1.39913,0.43515
1.34311,0.43624
1.3895,0.46137
1.34004,0.40857
1.53547,0.37445
1.33295,0.43432
1.43965,0.4654
1.35388,0.53136
1.36174,0.41657
1.36176,0.54114
1.44953,0.54672
1.53823,0.44456
1.31836,0.37491
1.49146,0.52767
1.24683,0.44749
1.20738,0.407
1.36108,0.361
1.57083,0.50567
1.23104,0.45288
1.36618,0.64397
1.5266,0.42515
1.42746,0.34186
1.21461,0.50701
1.52626,0.31731
1.33874,0.48917
1.46791,0.35594
1.43016,0.3652
1.32333,0.54401
1.42346,0.46273
1.44296,0.36124
1.47314,0.48406
1.39906,0.51979
1.4421,0.32294
1.49788,0.28258
1.66868,0.56316
1.4744,0.74464
1.26924,0.34933
1.57409,0.6081
1.41994,0.52881
1.32367,0.42632
1.43483,0.38067
1.46514,0.37448
1.45859,0.40847
1.38364,0.43002
1.31736,0.52451
1.45736,0.43112
1.3366,0.42818
1.28139,0.40816
1.3163,0.40763
1.24118,0.46469
1.22099,0.48028
1.57584,0.38186
1.26548,0.54417
1.45557,0.39469
1.48908,0.49316
1.52289,0.496
1.4602,0.45719
1.27517,0.46873
1.27932,0.47449
1.60023,0.50764
1.14779,0.4598
1.35917,0.64886
1.73051,0.56361
1.38928,0.71407
1.22535,0.4049
1.38873,0.60333
1.47308,0.35197
1.30487,0.48071
1.19202,0.4892
1.39505,0.4423
1.33372,0.51578
1.38749,0.40357
1.47338,0.35315
1.42503,0.48839
1.19399,0.54003
1.36956,0.54288
1.25619,0.49544
1.69565,0.48585
1.31739,0.67664
1.46817,0.43379
1.41597,0.4657
1.29668,0.52137
1.52513,0.5425
1.47631,0.49561
1.45915,0.50735
1.37951,0.46401
1.25147,0.48363
1.26693,0.4886
1.50681,0.44444
