param1,param2
2.0796,0.4692
4.10665,0.70159
3.93966,1.00592
3.1428,0.54711
3.33663,0.55102
5.61183,1.33628
3.06658,0.55705
4.86376,1.22651
3.03682,0.59811
4.11691,0.68341
3.58722,0.64616
6.74826,1.3113
2.84142,0.62336
4.63172,0.78429
2.95396,0.5709
5.39453,1.25971
5.2686,1.06172
4.18182,0.9321
6.47147,1.45652
6.03655,1.3199
5.84462,1.26508
4.88779,1.01362
3.88232,0.83026
5.14723,1.01258
6.62834,1.57574
4.85396,0.88336
5.0986,1.35444
3.87347,0.66967
4.00276,0.79384
4.52806,0.77749
4.62032,0.9507
4.96783,1.05199
5.58779,0.98227
2.88999,0.70732
3.89953,0.82504
4.96338,1.24568
2.20464,0.3923
2.83787,0.54485
3.65249,1.00837
2.12703,0.40361
9.29516,2.25838
3.46087,0.65399
6.16722,1.1664
6.88029,1.26379
4.37161,1.02578
5.61767,1.21071
5.19344,0.98675
3.76004,0.79838
3.55621,0.85576
4.99255,0.96777
6.55483,1.37262
4.38146,0.89055
6.39589,1.33338
4.15843,0.82424
4.21464,0.88947
2.65208,0.42952
4.71314,0.89591
5.9219,1.35269
3.97566,0.77109
3.68229,0.74602
5.14872,1.09015
5.85438,1.32086
5.18443,0.84638
4.63643,1.2205
8.10466,1.56539
2.81409,0.70644
5.12225,1.03595
3.94876,0.80871
5.82267,1.19816
3.73541,0.70257
4.49368,0.95039
5.22913,1.09572
3.8597,0.75272
2.97534,0.60865
9.419,2.01657
2.28534,0.51656
3.26112,0.77153
6.43851,1.4405
6.09171,1.13896
3.70302,0.69995
7.444,1.5133
2.83315,0.63239
6.13121,1.35358
5.74596,0.95121
5.18936,1.21453
4.26225,0.80702
6.00625,1.3096
4.08374,0.80778
5.30701,1.0284
4.31506,0.88096
4.63811,1.12467
8.83194,2.00878
3.70024,0.78015
7.31982,1.59106
4.08127,0.74692
4.45185,0.95534
7.29235,1.39066
3.55103,0.82236
7.47017,1.47717
4.94937,1.06157
4.04548,0.83406
3.7659,0.70531
8.77718,1.89094
4.73454,1.02429
4.87629,1.10375
3.69577,0.74432
5.21662,1.20274
2.76057,0.48766
6.13453,1.40941
7.63649,1.72149
2.88271,0.48946
4.53961,1.10164
5.85076,1.03974
5.24145,1.27123
4.16234,0.76806
5.84839,1.31895
4.03853,0.83252
3.70323,0.9412
4.08611,0.82987
2.83383,0.5819
5.8847,1.40592
2.28786,0.39588
3.21879,0.51246
2.4724,0.4435
3.98257,0.75564
5.78511,1.21769
4.79214,0.95886
4.44797,1.01179
3.03089,0.58892
3.63935,0.92981
2.55964,0.52264
6.20422,1.34696
2.93403,0.62346
6.16033,1.22714
3.96069,0.85277
5.77453,1.24061
5.30438,1.07337
1.88013,0.41016
5.06,1.01909
5.19563,0.94165
5.37344,1.19785
5.09968,1.14594
4.33876,0.92235
3.93478,0.85088
3.23795,0.85441
2.66799,0.48448
1.53604,0.42779
8.92536,1.76153
2.64785,0.64848
4.52241,0.92228
4.80754,0.94206
6.19922,1.42956
6.01856,1.16596
5.53552,1.20868
5.8614,1.37255
2.60374,0.52639
6.31097,1.40371
4.4622,0.91908
4.11033,0.8606
6.12379,1.31823
5.64701,1.3509
3.85866,0.63994
3.17306,0.64922
8.20139,1.51802
2.81663,0.65666
2.46309,0.54447
3.63005,0.80487
2.70586,0.48685
3.8164,0.73665
4.5627,0.98927
5.99892,1.35287
4.32221,0.81331
3.9634,0.73588
3.68687,0.85578
5.17027,1.02275
3.48228,0.71512
3.83841,0.76413
7.14628,1.51644
3.41939,0.73614
3.7545,0.82046
5.8639,1.3338
4.72415,0.95162
8.20745,1.60893
4.77805,1.06493
1.86688,0.38862
3.7026,0.81732
2.66035,0.66659
6.4164,1.15166
3.23753,0.8279
5.0179,0.92275
2.84615,0.75974
3.26886,0.59533
3.06207,0.5817
4.86652,1.0445
1.84982,0.38112
6.05407,1.36023
3.01004,0.57748
5.60258,1.19029
5.25628,1.16808
3.26484,0.62541
3.9516,1.01201
4.50677,0.81461
3.37757,0.99684
7.22401,1.41778
2.48137,0.50827
3.95402,0.68452
3.90356,0.65056
2.62846,0.4768
4.03679,0.89048
4.33658,0.83914
3.48322,0.6641
5.97956,1.37746
7.5125,1.6727
3.00579,0.5249
2.12845,0.3822
6.2142,1.31794
5.4507,1.08316
5.73359,1.2196
3.3766,0.72115
3.93598,0.79603
2.96865,0.62857
5.94844,1.35457
4.20799,0.82514
7.88993,1.71767
4.0057,0.82002
2.38327,0.61634
2.96809,0.64876
5.68517,1.09246
4.9328,1.29672
4.18831,1.11406
2.15867,0.61113
2.05592,0.41266
4.12893,0.88913
5.80303,1.25631
4.1039,0.88409
2.83878,0.52663
2.78499,0.70469
6.55476,1.24251
3.36078,0.69957
4.35112,1.01984
4.89199,1.05913
3.06128,0.65463
5.91731,1.27271
3.7287,0.84151
4.67746,0.88591
8.29444,1.78315
3.00842,0.63769
3.77222,0.76703
3.44552,0.67346
5.75333,1.42774
2.32072,0.4205
4.34534,0.76452
3.90301,0.8218
3.11226,0.48373
4.1355,0.68543
7.7485,1.59771
5.68021,1.15733
4.36374,0.92522
4.63057,1.00275
4.54632,0.95398
3.67828,0.81077
6.21209,1.32197
4.66472,1.04791
5.31029,1.08779
6.36819,1.35399
5.20166,1.0179
6.82945,1.44849
3.56953,0.78228
10.149,2.00065
5.95338,1.20203
2.45881,0.51438
5.38004,0.94187
9.04503,1.98023
3.50678,0.71445
4.20235,0.97664
8.96059,1.79813
4.75337,0.98518
3.55449,0.62846
6.10638,1.34631
4.28921,0.91088
6.6885,1.39533
6.70482,1.37277
3.99154,0.88096
2.79891,0.60575
5.21183,1.07209
9.35031,1.9056
5.07385,0.84273
1.62616,0.22473
5.47098,1.1156
3.64066,0.75113
5.75165,1.27704
2.41386,0.3897
3.30642,0.78107
6.389,1.40964
2.5139,0.41304
5.31472,1.31124
3.2383,0.57464
6.24573,1.35246
4.85714,1.0331
4.06198,1.04895
1.36987,0.28979
3.03402,0.83991
1.8721,0.35218
1.62373,0.55032
3.85764,0.72759
4.0371,0.79642
4.1172,0.76394
4.91817,0.87468
6.88697,1.54388
3.07305,0.74126
3.02616,0.7287
5.31786,1.36783
2.32126,0.41087
2.5492,0.41244
3.92971,0.71766
3.2786,0.64204
4.11815,0.73191
5.44883,1.0931
3.79875,0.70123
5.34249,1.36089
3.38303,0.55318
5.52079,1.40562
6.07013,1.37044
3.97752,0.83355
7.27987,1.46632
4.00656,0.93028
5.24657,1.18287
11.4018,2.44901
1.96349,0.42621
3.48594,0.76492
4.02175,0.83747
8.25486,1.61785
7.04195,1.49704
6.31528,1.17459
2.66762,0.55296
5.0341,1.03002
2.58985,0.39283
4.99971,1.01593
3.16842,0.61961
6.38995,1.39811
3.28283,0.60825
3.89353,0.63741
5.30368,1.09337
4.18195,0.91559
3.51737,0.64774
3.98829,0.96225
5.98275,1.18396
2.24702,0.3973
7.01135,1.69182
2.67671,0.46923
5.19618,1.30546
3.75879,0.73129
5.28416,1.19821
4.92973,0.9737
7.16659,1.35517
5.17683,0.94468
4.97832,1.06585
4.96988,0.90463
3.13932,0.68713
5.0709,1.14938
2.59152,0.47031
5.15379,1.08805
4.58271,0.964
4.2573,0.90832
3.27216,0.71786
2.90091,0.65576
2.75741,0.61327
5.2935,0.98275
3.16864,0.71303
2.20709,0.46027
6.37162,1.35145
4.62411,0.93845
4.48871,0.94637
3.95979,0.86753
4.90492,1.00525
3.91171,0.88619
5.13266,1.03781
4.64917,1.00954
4.5747,0.86749
3.13099,0.5987
2.31659,0.35702
2.59783,0.35325
6.78931,1.5321
2.14879,0.3955
4.21348,0.85595
4.05673,0.8453
4.32801,0.77755
2.98567,0.61421
3.28971,0.75586
3.91842,0.83793
3.22986,0.67617
7.22096,1.67049
4.4548,0.94123
3.48654,0.68067
3.29838,0.63379
5.23068,1.21511
4.3466,0.84044
4.32276,0.82617
5.12696,1.20404
4.28745,1.02304
2.73947,0.50676
5.87983,1.43951
3.32112,0.68953
5.96539,1.3554
6.95504,1.6712
7.57639,1.79114
4.2651,0.7311
8.32876,1.94431
8.68881,2.0293
5.98305,1.01802
4.68535,1.39129
5.72934,0.94272
4.88317,0.83097
10.4757,2.36467
4.03939,0.69549
6.51012,1.6912
6.25782,1.33236
5.67465,1.13332
3.1116,0.67797
3.67788,0.70744
5.06346,1.17866
5.51319,1.19519
3.98094,0.82775
4.05089,0.92112
1.97003,0.33822
8.01819,1.74256
3.86488,0.75926
6.34782,1.63537
3.58702,0.57435
2.82295,0.71842
1.9737,0.39485
4.73777,1.1887
6.50914,1.22074
4.39077,1.02982
3.81698,0.99919
2.08225,0.37461
4.79434,0.78426
2.69584,0.7179
6.75681,1.2072
4.81038,1.30951
3.20461,0.61051
6.1819,1.39813
2.40673,0.46911
7.00405,1.3598
4.55286,0.96744
4.83786,1.11286
3.13723,0.6312
4.09119,0.86324
8.07356,1.82081
3.45269,0.6847
5.14488,1.10012
3.86352,0.77283
3.46525,0.60666
7.66396,1.69322
4.14104,0.98256
3.1855,0.65455
3.65741,0.75847
4.40258,1.04076
3.38192,0.6459
4.57544,1.06243
4.59151,0.79553
4.58893,0.80966
4.88645,1.31597
5.85522,1.14504
4.27643,0.78438
4.32447,1.03044
3.51863,0.62381
3.92335,0.87977
3.80022,0.94086
4.82414,0.97243
6.30628,1.32512
5.52816,1.09851
5.9014,1.21443
4.38865,1.16426
4.83584,1.21226
4.58861,0.75362
5.32867,1.36122
5.54899,0.94622
3.3099,0.636
5.95743,1.24941
6.87035,1.64859
2.60275,0.49579
5.14447,1.0653
5.5076,1.23029
2.9079,0.54735
