param1,param2
1.60438,4.90691
2.08318,5.10483
2.04672,5.42069
1.81982,5.20756
2.22621,5.69351
1.7796,5.05175
1.98028,5.68057
1.9534,4.86663
2.06635,6.16355
1.71914,4.62145
2.01062,5.49991
1.77417,4.74491
2.17621,5.48949
1.68952,5.37171
2.05913,5.12275
2.00508,6.07296
1.75562,5.16051
2.06416,5.87457
2.54312,5.61424
1.79582,4.43567
2.22496,6.55073
1.87633,4.60291
2.03741,6.73186
1.97498,4.61434
2.02184,5.11679
1.86814,5.85991
1.85141,5.38107
2.01195,5.01638
1.97467,5.93204
2.33284,5.59927
1.529,5.00412
2.14293,5.43131
2.21018,6.00048
1.62522,5.60144
1.53629,5.06344
1.93712,5.3077
1.88111,5.42807
1.98423,5.23144
2.11196,5.66812
1.49407,5.22527
1.64496,5.05214
1.54015,8.11113
1.6655,5.11491
1.84817,5.71046
2.00889,5.01767
1.97034,4.96682
1.93037,6.12314
1.71489,5.14641
1.84205,4.61008
2.21405,6.55245
2.03074,5.00297
1.99832,5.75386
1.71436,6.04069
2.45276,6.20409
1.29924,4.39373
2.62806,6.07499
2.35928,5.93591
1.78095,4.68117
2.18303,5.45538
2.1059,5.86101
1.83735,5.27556
1.87904,5.35985
1.98542,6.42026
1.93217,4.46979
1.47011,6.6559
1.39204,5.42045
2.23485,6.1298
1.91927,5.75259
2.18012,5.2725
1.59993,5.4954
1.89631,5.57812
2.10965,5.217
1.63006,5.53294
2.35021,5.36311
1.53261,5.78965
1.71378,6.3346
1.57577,5.91353
2.4299,4.96847
1.43907,5.3843
2.56237,5.3084
2.16663,5.51708
1.71458,5.75898
1.6359,5.16131
1.64261,6.49202
1.84849,5.12886
1.91884,5.2009
1.96845,5.59703
2.03595,5.56651
1.93164,5.51877
2.02597,5.45692
1.9919,5.8839
1.59421,5.48233
2.11356,5.88221
1.65015,5.64824
2.02345,5.54745
1.9511,5.06348
1.87875,5.44465
2.05963,5.04303
1.92087,5.57104
1.9245,5.30295
2.08188,5.7854
2.05944,4.91257
1.82291,5.57111
2.12672,5.69849
1.84596,5.43994
2.25042,5.33824
2.14453,6.17765
2.03672,4.68343
2.01317,4.79037
2.21788,5.98587
1.66736,5.97057
1.59281,6.04541
1.9159,5.47926
2.57863,5.4008
1.72321,6.03402
1.94622,5.2156
1.72158,5.36477
1.6643,6.71395
2.18053,4.79257
1.88185,5.54836
2.04666,5.46918
2.06921,5.85367
2.16237,5.14246
1.52242,4.77521
2.1602,5.24477
1.74356,5.45072
2.0875,5.24927
1.79721,4.81496
2.04237,5.31494
1.91093,5.33931
2.02762,5.02551
2.14419,5.4009
1.81352,5.58009
2.08363,5.24632
2.15965,5.32166
2.02104,5.24772
1.85042,5.13842
1.77542,4.46046
1.87929,6.46359
2.27452,4.77395
1.59463,6.08807
1.60436,6.02063
1.62527,5.66778
2.40292,5.17073
1.83467,5.16365
1.98092,5.47994
2.28179,5.45157
1.75495,5.32049
1.74154,4.63209
1.635,5.29878
1.87346,4.99095
1.91898,5.18284
2.05816,5.76408
1.98694,5.11848
1.93643,5.47536
1.70075,5.07545
1.84199,5.14046
2.06869,5.41205
2.06806,5.75645
2.28884,5.41494
1.97299,5.11153
1.56903,6.55292
1.8192,5.63548
1.99205,5.08705
1.90904,5.99829
1.84069,6.017
1.88919,5.70245
1.97237,5.55075
1.825,4.59257
2.04078,6.14874
1.49704,5.92905
1.64745,6.17382
2.19899,6.28785
1.76285,4.85574
1.96252,5.95223
2.03031,5.27171
1.76987,4.91472
1.94354,5.38741
2.12279,5.09568
2.03132,5.76119
1.73858,4.32195
2.18482,6.76592
1.4837,4.73104
