param1,param2
4.36767,0.94598
3.65186,0.56521
2.12221,0.48291
2.07264,0.48991
3.8611,0.72474
1.80956,0.35622
2.15111,0.42336
4.22286,0.80578
5.16717,1.23435
3.18397,0.77852
4.09061,0.87437
3.65852,0.83404
3.54423,0.81334
4.61231,0.96543
3.63223,0.8403
3.432,0.67447
2.24451,0.38046
3.3402,0.65739
3.54885,0.82486
5.26757,1.17153
4.6572,1.02867
3.87532,0.65408
4.08566,0.95578
2.76034,0.46244
2.21814,0.38724
5.20759,1.03194
3.06757,0.6885
4.35414,0.81748
2.01301,0.37914
4.18402,0.83549
2.01987,0.43395
2.60081,0.59076
1.91742,0.39657
2.41298,0.59036
3.04791,0.58401
2.75815,0.68016
5.10872,1.04749
2.11779,0.51754
1.59745,0.38292
1.45638,0.33665
4.0259,0.91917
3.36206,0.75616
3.15061,0.73958
1.8985,0.44785
3.94288,0.84224
2.92184,0.57392
2.31994,0.55516
5.14825,1.09655
2.03985,0.50166
5.6652,1.16529
2.08845,0.38591
2.97733,0.53066
3.53649,0.69296
2.92097,0.64542
2.94222,0.62955
2.93185,0.62635
3.73183,0.80234
1.83661,0.39602
2.09209,0.4267
4.87888,1.07879
2.68764,0.51464
2.97363,0.74351
4.52935,1.12501
3.10835,0.54565
1.99717,0.38089
2.24189,0.43301
3.92815,0.66646
3.55383,0.81185
3.31962,0.77566
3.67586,0.6838
5.56652,1.14541
2.28486,0.46772
3.41086,0.70248
2.57123,0.53651
3.61763,0.88874
2.97968,0.57097
3.63421,0.79711
2.73664,0.58579
3.46965,0.80255
3.05471,0.8038
3.0627,0.45971
2.80559,0.66756
3.44845,0.86942
2.84203,0.67937
4.12877,0.88086
4.31639,0.97375
2.92468,0.67471
2.71442,0.48462
2.77055,0.49866
3.04917,0.63304
3.69807,0.85356
3.35647,0.69028
3.51355,0.7664
3.44012,0.79793
2.58056,0.52689
3.54813,0.68565
3.83219,0.76862
3.24179,0.65432
3.1514,0.63059
2.23585,0.47568
2.99105,0.64838
2.90275,0.65286
4.8024,0.96349
2.31407,0.58643
3.53637,0.64751
3.64154,0.79423
2.99921,0.64716
4.08701,0.83212
2.20317,0.40732
3.40056,0.71994
4.18947,0.77831
2.84319,0.58931
4.02511,0.81618
2.32881,0.46729
3.87085,0.79343
2.41315,0.54197
4.29995,0.92196
2.28204,0.53793
3.90165,0.85215
