param1,param2
3.09397,0.64953
3.06001,0.64834
2.35259,0.44434
3.19632,0.60156
3.04337,0.68794
3.75963,0.78056
4.1411,0.79873
2.29957,0.46624
3.34094,0.72884
2.39899,0.57999
2.85136,0.62972
3.64154,0.8219
3.48585,0.68352
3.97176,0.9354
4.6248,1.13911
4.04577,0.80784
2.93612,0.68238
3.48167,0.74611
3.04264,0.60103
2.8446,0.66923
3.7384,0.76892
3.84063,0.78065
2.83799,0.78797
1.96172,0.3199
2.76841,0.6215
4.02761,0.91526
2.77042,0.51418
3.94005,0.83542
3.65154,0.85502
3.1705,0.62211
3.59581,0.62158
3.26547,0.81499
2.02826,0.4269
2.95359,0.60648
3.36012,0.75699
4.06677,0.88057
2.73988,0.51667
3.24564,0.75154
3.03933,0.7156
2.97422,0.58295
4.00828,0.84232
3.18907,0.79028
2.43333,0.46417
2.82492,0.62143
4.84934,1.01833
2.82047,0.6191
3.69743,0.84254
2.5681,0.57937
3.82586,0.6369
3.43271,0.82241
3.39088,0.77814
2.75573,0.56034
2.34681,0.52114
3.91476,0.78281
5.25884,1.08144
2.27956,0.50115
2.98307,0.6907
3.15514,0.6628
5.20034,1.16178
1.78109,0.3666
3.18745,0.61233
2.80343,0.48841
2.97906,0.55954
2.9131,0.60675
4.48698,0.98608
3.99376,0.88008
2.61366,0.56574
3.8203,0.67885
2.66044,0.63089
3.66621,0.7825
3.81472,0.84702
4.15052,0.87679
2.01392,0.51449
1.84372,0.39952
2.1007,0.4967
6.54274,1.22649
4.97031,1.02777
2.82038,0.62147
1.63876,0.36203
4.51116,0.92571
2.3264,0.61995
2.84162,0.56627
2.37781,0.43797
2.92035,0.52855
3.73532,0.7704
3.6511,0.76629
4.13841,0.81854
3.90672,0.76147
3.41183,0.74138
4.73979,0.93758
2.93762,0.64001
2.93595,0.61579
3.74173,0.8466
2.70587,0.54398
3.31168,0.66465
3.08425,0.70494
3.12458,0.71156
2.80805,0.59407
2.08683,0.52791
4.23716,0.84393
5.29238,1.04376
2.05061,0.49711
4.9882,1.07298
